Date,SOXL,AMD,NVDA,INTC,QCOM
2021-02-12 00:00:00-05:00,44.886016845703125,93.7699966430664,14.925680160522461,56.57359313964844,137.26133728027344
2021-02-16 00:00:00-05:00,45.680335998535156,91.45999908447266,15.293803215026855,57.177677154541016,136.5006866455078
2021-02-17 00:00:00-05:00,43.15876388549805,89.94000244140625,14.870560646057129,56.61020278930664,134.2652587890625
2021-02-18 00:00:00-05:00,41.859092712402344,88.63999938964844,14.793745040893555,56.390541076660156,133.48609924316406
2021-02-19 00:00:00-05:00,44.91215896606445,89.58000183105469,14.891013145446777,57.67193603515625,134.4414825439453
2021-02-22 00:00:00-05:00,40.01679611206055,85.37000274658203,14.321619987487793,55.56678771972656,129.3584747314453
2021-02-23 00:00:00-05:00,39.2048225402832,84.73999786376953,14.108376502990723,55.942054748535156,127.18793487548828
2021-02-24 00:00:00-05:00,42.898582458496094,86.94000244140625,14.464529037475586,57.8366813659668,130.87966918945312
2021-02-25 00:00:00-05:00,35.51759338378906,82.41999816894531,13.275861740112305,55.283050537109375,125.7131118774414
2021-02-26 00:00:00-05:00,37.961360931396484,84.51000213623047,13.681894302368164,55.6308479309082,126.3252944946289
2021-03-01 00:00:00-05:00,41.73421859741211,86.38999938964844,13.80884075164795,57.55294418334961,129.38626098632812
2021-03-02 00:00:00-05:00,37.80379867553711,84.12999725341797,13.374377250671387,56.0518913269043,127.11370849609375
2021-03-03 00:00:00-05:00,34.33232498168945,80.86000061035156,12.77430534362793,54.825416564941406,122.7054443359375
2021-03-04 00:00:00-05:00,29.39969253540039,77.75,12.340839385986328,53.38841247558594,119.10796356201172
2021-03-05 00:00:00-05:00,32.11607360839844,78.5199966430664,12.431873321533203,55.59424591064453,120.92534637451172
2021-03-08 00:00:00-05:00,26.9873104095459,73.95999908447266,11.56568717956543,54.77964401245117,114.82081604003906
2021-03-09 00:00:00-05:00,31.82188606262207,78.52999877929688,12.494795799255371,57.360740661621094,120.32886505126953
2021-03-10 00:00:00-05:00,30.1253662109375,77.5199966430664,12.442901611328125,56.976322174072266,119.17320251464844
2021-03-11 00:00:00-05:00,33.80278015136719,81.2300033569336,12.967082977294922,57.94651794433594,122.77998352050781
2021-03-12 00:00:00-05:00,32.77310562133789,81.05000305175781,12.829861640930176,57.571258544921875,121.13970184326172
2021-03-15 00:00:00-04:00,34.88148880004883,82.5,13.164430618286133,58.385860443115234,122.68679809570312
2021-03-16 00:00:00-04:00,36.26419448852539,82.75,13.264225006103516,59.29197692871094,124.56009674072266
2021-03-17 00:00:00-04:00,37.67631912231445,82.62999725341797,13.314125061035156,60.207271575927734,124.81172180175781
2021-03-18 00:00:00-04:00,33.05748748779297,78.12000274658203,12.696634292602539,58.3309326171875,120.92534637451172
2021-03-19 00:00:00-04:00,34.077362060546875,79.05999755859375,12.819632530212402,58.35839080810547,122.10896301269531
2021-03-22 00:00:00-04:00,36.28380584716797,80.30000305175781,13.159440994262695,60.06998062133789,124.97016143798828
2021-03-23 00:00:00-04:00,33.38573455810547,78.37999725341797,13.044174194335938,58.10211181640625,123.50695037841797
2021-03-24 00:00:00-04:00,31.972997665405273,76.4800033569336,12.617295265197754,56.78411102294922,118.5301284790039
2021-03-25 00:00:00-04:00,32.18883514404297,76.22000122070312,12.509763717651367,56.765804290771484,118.62332916259766
2021-03-26 00:00:00-04:00,36.9764404296875,77.41000366210938,12.81314468383789,59.37435531616211,123.94496154785156
